avg_whale_tx_size_weth,block_date,deposit_tx_count,deposit_withdrawal_ratio,exchange_volume_ratio,max_whale_tx_size_weth,mega_whale_ratio,mega_whale_tx_count,mega_whale_volume_weth,net_flow_ma30,net_flow_ma7,non_exchange_ratio,non_exchange_tx_count,non_exchange_volume_weth,std_whale_tx_size_weth,total_whale_volume_weth,volume_ma30,volume_ma7,volume_std30,volume_std7,volume_vs_ma30,volume_vs_ma7,volume_zscore_30d,volume_zscore_7d,whale_exchange_deposits_weth,whale_exchange_withdrawals_weth,whale_net_exchange_flow_weth,whale_tx_count,withdrawal_tx_count,eth_price,btc_price,eth_daily_return,eth_log_return,eth_ma7,eth_ma30,eth_vs_ma7,eth_vs_ma30,eth_vol7,eth_vol30,eth_ret7d,eth_ret30d,eth_rsi,eth_ret_lag1,eth_ret_lag3,eth_ret_lag7,btc_daily_return,btc_log_return,btc_ma7,btc_ma30,btc_vs_ma7,btc_vs_ma30,btc_vol7,btc_vol30,btc_ret7d,btc_ret30d,btc_rsi,btc_ret_lag1,btc_ret_lag3,btc_ret_lag7,eth_btc_ratio,eth_btc_ratio_ma7,eth_btc_corr_30d,eth_outperformance,next_day_return,next_day_price_direction
1810.921207,2022-11-26,0,0.0,0.0,17573.1289,0.936,663,6766395.696,26.9182,57.1429,1.0,2669,7229197.4593,3113.242542,7229197.4593,4837575.6616,6253505.6511,2627681.7459,2137232.0997,1.4944,1.156,0.9102,0.4565,0.0,0.0,0.0,2669,0,1198.9755884889066,16524.449007720887,-0.00434494306705524,-0.004354409763640158,1170.893711993071,1189.2682687301783,1.0239832840574703,1.0081624306424093,0.034940811985474454,0.030230262348690706,-0.011966020377668252,,41.50460003013554,0.01667090101902513,0.022415440054309066,0.009740861247494292,-0.004313484966748549,-0.00432281488232781,16390.180770317977,16521.506865079074,1.0081919924669815,1.0001780795581081,0.021388562390037134,0.01783078493700128,-0.010927965663354633,,41.736015830278546,-0.0007209910748718906,0.022593026587236276,-0.0006782033785414088,0.07255767426367421,0.0714219492625158,,-3.1458100306691605e-05,0.005573400985777743,1
1460.490693,2022-11-27,0,0.0,0.0,20110.6314,0.9238,521,5686637.5899,24.675,57.1429,1.0,2505,6155968.2717,3083.365992,6155968.2717,4947441.7124,6767950.0189,2534138.2983,1407332.7071,1.2443,0.9096,0.4769,-0.4349,0.0,0.0,0.0,2505,0,1205.6579602157142,16456.156062496684,0.005573400985777743,0.0055579270548271765,1169.0028981508522,1190.6340763539731,1.031355835064946,1.0126183889409146,0.034973644413643236,0.028822582608403993,-0.010858779039756739,,42.871322140597066,-0.00434494306705524,0.043417015842221574,0.004447765521111924,-0.004132842504599887,-0.004141406301544044,16353.527418418245,16516.060964863875,1.00627562735871,0.9963729304163607,0.02139566960735576,0.016927470662274628,-0.0153519784366839,,40.38737103922158,-0.004313484966748549,0.026984356845784374,0.00034157772355825067,0.07326485940197111,0.07146949319183625,,0.00970624349037763,-0.007847781843613233,0
1642.137442,2022-11-28,0,0.0,0.0,19457.1769,0.9203,626,6673784.7623,22.7769,57.1429,1.0,3055,7251678.9445,3193.189436,7251678.9445,5124690.7303,7051175.9884,2509008.9594,1245620.8102,1.415,1.0284,0.8477,0.161,0.0,0.0,0.0,3055,0,1196.1962195659255,16459.149543755877,-0.007847781843613233,-0.00787873774669082,1176.4233363019052,1191.061933524123,1.0168076258383112,1.0043106793167431,0.023639968487751843,0.027515528351658113,0.04539473362472002,,41.505814638396366,0.005573400985777743,0.01667090101902513,-0.06123627288338618,0.00018190647000571047,0.00018188992702994797,16375.680659580006,16511.68316324018,1.0050971245660583,0.9968183970728521,0.01897897007365176,0.016154787484142806,0.00951128294508985,,40.472036589125956,-0.004132842504599887,-0.0007209910748718906,-0.024451581624685637,0.07267667241165128,0.07182587119175222,,-0.008029688313618943,-0.02180284276762101,0
1436.72296,2022-11-29,0,0.0,0.0,40000.0,0.9097,495,4833446.4496,21.15,57.1429,1.0,2607,5313001.5058,3086.046455,5313001.5058,5138141.5,6932952.7415,2411103.1551,1378624.1226,1.034,0.7663,0.0725,-1.175,0.0,0.0,0.0,2607,0,1170.115741471507,16222.210728731225,-0.02180284276762101,-0.022044037002163137,1184.9701260817692,1189.5657769489364,0.9874643383125785,0.9836494661713319,0.02173505655332261,0.02682935965497295,0.05388468305605287,,38.131559070046286,-0.007847781843613233,-0.00434494306705524,-0.02968306394579967,-0.014395568519185109,-0.014500189986513569,16433.948580705146,16491.006560775255,0.9871158260637057,0.9837004593350065,0.015187913417699709,0.015842466790664887,0.025791501231780423,,36.38277309084995,0.00018190647000571047,-0.004313484966748549,-0.030037982469358515,0.07213047352412394,0.07210055216700005,,-0.007407274248435902,0.040013716218663564,1
1565.468435,2022-11-30,0,0.0,0.0,19071.0,0.9158,887,8336481.0961,19.74,57.1429,1.0,3932,9103198.9506,2918.517973,9103198.9506,5402478.6633,7423132.5402,2538953.7788,1462959.8744,1.685,1.2263,1.4576,1.1484,0.0,0.0,0.0,3932,0,1216.936420693739,16441.979978419113,0.040013716218663564,0.03923390173810342,1196.6502130531255,1191.3904865319232,1.0169524957413039,1.0214421169638332,0.024552509650480954,0.02843436718224092,0.07202462203899551,,46.16383967066042,-0.02180284276762101,0.005573400985777743,0.022415440054309066,0.013547429099700636,0.013456483150625627,16472.57015214858,16487.738121951515,0.9981429629106496,0.9972247167444102,0.01362068741592847,0.01584928276416738,0.01671761085210055,,41.906656137112954,-0.014395568519185109,-0.004132842504599887,0.022593026587236276,0.07401398264023107,0.07264604765572494,,0.026466287118962928,0.06738589484653024,1
1514.380395,2022-12-01,0,0.0,0.0,16660.0,0.9223,496,4973749.4649,18.5063,0.0,1.0,2494,5392708.5852,2969.979023,5392708.5852,5401868.0335,7119994.629,2452863.5994,1648863.3973,0.9983,0.7574,-0.0037,-1.0476,0.0,0.0,0.0,2494,0,1298.94077037352,17186.502572066118,0.06738589484653024,0.06521257033398356,1213.0043576632047,1198.112379272023,1.070845922495998,1.0841560381529158,0.030821595516830554,0.0326933019533105,0.09665066135516653,,60.309679229688236,0.040013716218663564,-0.007847781843613233,0.043417015842221574,0.0452818087982243,0.04428652255253805,16555.211950237514,16531.410900083676,1.038132439725095,1.0396270878476033,0.019570111633523995,0.019520791712572927,0.03483214347351549,,58.43072394765497,0.013547429099700636,0.00018190647000571047,0.026984356845784374,0.07557912175131772,0.07325467867770934,,0.022104086048305938,-0.017168911376929552,0
1429.30068,2022-12-02,0,0.0,0.0,18200.8918,0.9151,427,4220600.4087,17.4177,0.0,1.0,2261,4612353.2938,2943.887246,4612353.2938,5355425.9899,6436872.4301,2382681.8452,1536344.5217,0.8612,0.7166,-0.3119,-1.1876,0.0,0.0,0.0,2261,0,1276.6393714030964,16972.73406077455,-0.017168911376929552,-0.017318006129809597,1223.3517246017727,1202.7316141032625,1.0435587294558888,1.0614499165343205,0.03285793764113061,0.03198136691314603,0.06014872881538191,,59.60645437159936,0.06738589484653024,-0.02180284276762101,0.01667090101902513,-0.012438162470531644,-0.012516163884422263,16609.025993423493,16557.371086006668,1.0218982177218021,1.0250862877089784,0.02062030911891346,0.019170646697492327,0.02269808933796469,,54.438126594306716,0.0452818087982243,-0.014395568519185109,-0.0007209910748718906,0.07521707267855683,0.07363426523878945,,-0.004730748906397908,0.013557980556478277,1
1551.942971,2022-12-03,0,0.0,0.0,11158.4219,0.9192,399,4172761.198,16.45,0.0,1.0,1931,4539433.1903,2958.797263,4539433.1903,5310093.0566,6052620.3917,2319528.5691,1638143.0671,0.8549,0.75,-0.3322,-0.9237,0.0,0.0,0.0,1931,0,1293.9480231782143,17084.87334047068,0.013557980556478277,0.013466893518756927,1236.9192152716737,1207.7991923852044,1.0461055234670398,1.0713271140899507,0.03235444009917632,0.03109997735694172,0.07921131639469259,,60.04009260563028,-0.017168911376929552,0.040013716218663564,-0.00434494306705524,0.006607025084738316,0.006585294358954591,16689.08661238775,16586.676766810226,1.0237153019380432,1.0300359487716877,0.020351692309382677,0.018621397945856894,0.033914857462898906,,56.07843266487153,-0.012438162470531644,0.013547429099700636,-0.004313484966748549,0.07573647152028384,0.07408837913259082,,0.006950955471739961,-0.03934252376243186,0
993.316651,2022-12-04,0,0.0,0.0,10932.1811,0.8707,308,2433676.3761,15.5842,0.0,1.0,1944,2795193.0565,2178.894856,2795193.0565,5177729.8987,5572509.6467,2326841.6745,2044818.004,0.5398,0.5016,-1.0239,-1.3582,0.0,0.0,0.0,1944,0,1243.0408423289737,16923.38287008033,-0.03934252376243186,-0.040137357856629384,1242.2596270021393,1209.6540160664554,1.0006288663898057,1.0276003103524471,0.03771023552913272,0.031732207355051445,0.031006208515863776,,53.53531215086946,0.013557980556478277,0.06738589484653024,0.005573400985777743,-0.00945224861619598,-0.009497204632719842,16755.833299185415,16604.398140666548,1.0099994770718483,1.019210857672254,0.02084080590500259,0.01822740741878931,0.02839222026147703,,53.54485486260264,0.006607025084738316,0.0452818087982243,-0.004132842504599887,0.07345108551119563,0.07411498286248006,,-0.02989027514623588,0.03167683994731685,1
1328.7397,2022-12-05,0,0.0,0.0,32500.0,0.9016,511,4265963.0339,14.805,0.0,1.0,2535,4731642.0702,2737.978884,4731642.0702,5155425.5073,5212504.3789,2266976.9326,1917807.1774,0.9178,0.9077,-0.1869,-0.2507,0.0,0.0,0.0,2535,0,1282.4164481394064,17149.93175096291,0.03167683994731685,0.03118547843500005,1254.5768025126367,1213.2921376701029,1.0221904673918831,1.0569725199093796,0.03842329515255023,0.03168056905876893,0.07207866666287277,,66.69724318738334,-0.03934252376243186,-0.017168911376929552,-0.007847781843613233,0.01338673731025164,0.013297926654367772,16854.51647164356,16631.674821181365,1.0175273660218236,1.0311608383012345,0.021014409322657572,0.0179678832234601,0.0419694957731942,,63.00781076098457,-0.00945224861619598,-0.012438162470531644,0.00018190647000571047,0.07477676685607819,0.07441499635454103,,0.01829010263706521,-0.017668888539090766,0
1302.811855,2022-12-06,0,0.0,0.0,20180.3615,0.904,392,3673296.2249,14.1,0.0,1.0,2355,4063470.1765,3004.238083,4063470.1765,5103427.6344,5033999.9033,2222387.128,1964477.8445,0.7962,0.8072,-0.4679,-0.494,0.0,0.0,0.0,2355,0,1259.7575748565346,16973.372577553495,-0.017668888539090766,-0.017826846746556282,1267.3827787104979,1215.5047775361234,0.993983503656471,1.036406929975309,0.037869733334156226,0.031138539173473753,0.07660937307987714,,68.99401030665325,0.03167683994731685,0.013557980556478277,-0.02180284276762101,-0.01029503650354191,-0.010348396939538316,16961.8253071896,16647.946142913373,1.000680779936992,1.01954754249242,0.02039669164217667,0.017668624443061623,0.046304530337032634,,69.75633556434784,0.01338673731025164,0.006607025084738316,-0.014395568519185109,0.07421963838362365,0.07471344847732671,0.9123085328258516,-0.007373852035548856,0.009666860920639397,1
1458.611648,2022-12-07,0,0.0,0.0,20000.0,0.9105,423,4161951.1014,13.4591,0.0,1.0,2238,4571288.9037,3003.696819,4571288.9037,5079239.5103,4386584.1823,2171793.1052,803816.9341,0.9,1.0421,-0.2339,0.2298,0.0,0.0,0.0,2238,0,1271.9354761263946,17085.64314125141,0.009666860920639397,0.009620435771134543,1275.2397866294486,1218.0698092902267,0.9974088712274359,1.0442221508367864,0.035697170693382095,0.03041254930372905,0.04519468272738725,,67.81805959114254,-0.017668888539090766,-0.03934252376243186,0.040013716218663564,0.006614511240175647,0.0065927313501672235,17053.777187594213,16667.841461019645,1.0018685569364878,1.0250663339466517,0.02017376125774288,0.01727469850660843,0.03914754571390655,,66.8858704793547,-0.01029503650354191,-0.00945224861619598,0.013547429099700636,0.07444469403995956,0.07477497867728791,0.9126529775572392,0.0030523496804637507,-0.030119788657854363,0
1656.73051,2022-12-08,0,0.0,0.0,123108.8893,0.9237,458,5487619.9741,12.8739,0.0,1.0,2548,5941035.6105,5204.216384,5941035.6105,5116708.906,4464916.6145,2129455.678,934327.844,1.1611,1.3306,0.3871,1.5799,0.0,0.0,0.0,2548,0,1233.6250483990402,16851.30346863184,-0.030119788657854363,-0.03058270857235946,1265.9089692045231,1218.7461240340883,0.9744974389226663,1.0122083870229692,0.025800792945848677,0.03041984086421012,-0.05028383392392699,,57.1629491844884,0.009666860920639397,0.03167683994731685,0.06738589484653024,-0.01371558978975651,-0.013810517483678153,17005.891601389314,16675.81807004626,0.9909097307932478,1.0105233457122438,0.011192217406314889,0.01713578784604902,-0.019503625128424407,,55.20864838117112,0.006614511240175647,0.01338673731025164,0.0452818087982243,0.07320650599494535,0.07443603356923471,0.9153228032606896,-0.016404198868097852,0.03857378603813122,1
1553.304916,2022-12-09,0,0.0,0.0,100000.0,0.9084,280,3936827.6858,12.3375,0.0,1.0,1970,4333720.7149,6074.401817,4333720.7149,5084084.398,4425111.9604,2088772.4559,932933.9952,0.8524,0.9793,-0.3592,-0.098,0.0,0.0,0.0,1970,0,1281.210637067264,17235.014157992136,0.03857378603813122,0.03784841240045709,1266.5620071565468,1221.3488120771372,1.011565663447938,1.0490128818222866,0.030359242696288233,0.030803622891365574,0.0035807024023890577,,59.88454712553474,-0.030119788657854363,-0.017668888539090766,-0.017168911376929552,0.022770386283444743,0.02251501044068741,17043.360186706115,16699.11790704401,1.0112450813212006,1.0320912909251378,0.013737797564856795,0.017400149587555768,0.015453025792923958,,61.191287880215306,-0.01371558978975651,-0.01029503650354191,-0.012438162470531644,0.07433766084103548,0.07431040330673166,0.9213417364046161,0.015803399754686476,-0.013060530299684903,0
1921.76369,2022-12-10,0,0.0,0.0,16690.3645,0.9338,249,3285906.1325,11.844,0.0,1.0,1385,3518749.3157,4045.243477,3518749.3157,5021470.9947,4279299.9783,2068620.53,990100.2473,0.7007,0.8223,-0.7264,-0.7682,0.0,0.0,0.0,1385,0,1264.4773467215684,17149.824203925327,-0.013060530299684903,-0.013146568987205138,1262.3519105198832,1223.0739534629145,1.0016837113200945,1.0338519131581763,0.03017694916410413,0.030271414606643527,-0.022775780733649165,,58.407917899505485,0.03857378603813122,0.009666860920639397,0.013557980556478277,-0.00494284212858076,-0.004955098376546917,17052.63888148535,16717.14615891926,1.0056991368383164,1.0258822912052616,0.01382392747093148,0.017061182332549482,0.0038016590559550867,,60.97464340938436,0.022770386283444743,0.006614511240175647,0.006607025084738316,0.07373121331658603,0.07402393784906056,0.9215679954826969,-0.008117688171104143,0.0002490615025738663,1
1590.301327,2022-12-11,0,0.0,0.0,20163.266,0.9162,259,3078682.1468,11.3885,0.0,1.0,1482,3360306.7034,3569.813165,3360306.7034,4957580.0604,4360030.4993,2052841.1044,863919.7843,0.6778,0.7707,-0.7781,-1.1572,0.0,0.0,0.0,1482,0,1264.7922793495136,17125.364927688952,0.0002490615025738663,0.00024903049190676946,1265.4592586656745,1224.6785044585529,0.9994729349747188,1.0327545349615617,0.025565372446337113,0.0296342759142246,0.017498569861780444,,57.77181378772458,-0.013060530299684903,-0.030119788657854363,-0.03934252376243186,-0.0014262114844755258,-0.0014272294921193395,17081.493461143724,16732.84688079502,1.0025683624587642,1.023457935741015,0.013166122642756692,0.016707752017840718,0.011935087633437202,,61.917406670762304,-0.00494284212858076,-0.01371558978975651,-0.00945224861619598,0.07385490964367998,0.07408162701084405,0.9213442146310725,0.001675272987049392,-0.00037499738580282216,0
1488.052298,2022-12-12,0,0.0,0.0,22039.3954,0.9164,372,4236890.0372,10.9667,0.0,1.0,2117,4623378.4901,3412.225488,4623378.4901,4945202.2245,4344564.2736,2014003.5615,857100.4354,0.9349,1.0642,-0.1598,0.3253,0.0,0.0,0.0,2117,0,1264.317985551174,17101.038019732932,-0.00037499738580282216,-0.0003750677149052042,1262.8737640102129,1226.146633387909,1.0011435992908546,1.03113114787731,0.02216750548082986,0.029036462793765944,-0.0141127810817544,,59.03909784379391,0.0002490615025738663,0.03857378603813122,0.03167683994731685,-0.0014205190989353689,-0.0014215289926861286,17074.508642396584,16746.48358964457,1.001553741773305,1.0211718733780988,0.012138078440150357,0.016375396013057496,-0.0028509577728922375,,61.37920181429366,-0.0014262114844755258,0.022770386283444743,0.01338673731025164,0.07393223639946733,0.07396097980275676,0.9212227812161292,0.0010455217131325467,0.008711760593334672,1
1848.674955,2022-12-13,1,999.0,0.0,123733.3092,0.9268,715,9344531.9503,8.4643,-8.4429,1.0,3640,10082614.1042,5180.025661,10082673.2042,5128683.3309,5204450.4204,2201955.7654,2312241.9801,1.9659,1.9373,2.2498,2.1097,59.1,0.0,-59.1,3641,0,1275.332421155143,17179.596038203494,0.008711760593334672,0.008674032169339574,1265.098742052871,1227.9032686653104,1.0080892334820173,1.0386261309829288,0.021247192832213463,0.028513702217407837,0.01236336784907377,,64.05803731099016,-0.00037499738580282216,-0.013060530299684903,-0.017668888539090766,0.004593757313439806,0.004583238212807267,17103.969136775155,16761.951891378816,1.0044215995026402,1.024916200066144,0.011385070950418985,0.016075740464558914,0.012149822300060675,,67.75188867245234,-0.0014205190989353689,-0.00494284212858076,-0.01029503650354191,0.07423529740275006,0.07396321680548912,0.9214085484489192,0.004118003279894866,0.03456399747765326,1
1583.308122,2022-12-14,0,0.0,0.0,30400.0921,0.9091,484,5605228.9487,8.1724,-8.4429,1.0,2578,6165401.8278,3815.871505,6165401.8278,5164432.2446,5432180.8381,2170830.7485,2317983.4608,1.1938,1.135,0.4611,0.3163,0.0,0.0,0.0,2578,0,1319.413007743119,17784.162894053265,0.03456399747765326,0.03398007948735685,1271.881246569546,1231.058776909373,1.0373712257349286,1.071770927993839,0.024577282834289643,0.028688409111689607,0.037326996933298995,,63.44996429797401,0.008711760593334672,0.0002490615025738663,0.009666860920639397,0.03519098205250892,0.0345859334171552,17203.757672889707,16797.200546643453,1.0337371190759204,1.0587575497874873,0.017097128728355542,0.017065058875021223,0.040883433361390775,,71.4617813804081,0.004593757313439806,-0.0014262114844755258,0.006614511240175647,0.07419033527770426,0.07392687983945265,0.9149431295895092,-0.0006269845748556602,-0.00834678401539446,0
1599.803202,2022-12-15,0,0.0,0.0,24583.9051,0.9193,473,5059441.57,7.9,-8.4429,1.0,2298,5503323.0144,3526.218827,5503323.0144,5175728.6036,5369650.4672,2133971.4522,2307850.4301,1.0633,1.0249,0.1535,0.0579,0.0,0.0,0.0,2298,0,1308.4001523403851,17808.71617265881,-0.00834678401539446,-0.008381813475507411,1282.5634042754523,1233.6368227570733,1.0201446166160717,1.0606040028995098,0.020327437886025444,0.0282401011482315,0.06061412585484205,,52.074986512092885,0.03456399747765326,-0.00037499738580282216,-0.030119788657854363,0.0013806260520563551,0.0013796738642180121,17340.53091632213,16830.9177341773,1.026999476463318,1.058095372689985,0.015044634533278369,0.016757927402986646,0.056815349970354756,,62.77550755314887,0.03519098205250892,-0.0014205190989353689,-0.01371558978975651,0.07346965045965148,0.07396447190583923,0.9131633680118773,-0.009727410067450815,-0.03412849515098537,0
